distribution,package,unit_path
ubuntu,imapproxy,usr/lib/systemd/system/imapproxy.service
ubuntu,incron,usr/lib/systemd/system/incron.service
ubuntu,incus-agent,usr/lib/systemd/system/incus-agent.service
ubuntu,incus-base,usr/lib/systemd/system/incus-startup.service
ubuntu,incus-base,usr/lib/systemd/system/incus-user.service
ubuntu,incus-base,usr/lib/systemd/system/incus.service
ubuntu,inetsim,usr/lib/systemd/system/inetsim.service
ubuntu,inetutils-inetd,usr/lib/systemd/system/inetutils-inetd.service
ubuntu,inetutils-syslogd,usr/lib/systemd/system/inetutils-syslogd.service
ubuntu,influxdb,usr/lib/systemd/system/influxdb.service
ubuntu,infnoise,usr/lib/systemd/system/infnoise.service
ubuntu,inn,usr/lib/systemd/system/inn.service
ubuntu,inn2,usr/lib/systemd/system/inn2.service
ubuntu,input-remapper-daemon,usr/lib/systemd/system/input-remapper-daemon.service
ubuntu,inputlirc,usr/lib/systemd/system/inputlirc.service
ubuntu,inspircd,usr/lib/systemd/system/inspircd.service
ubuntu,intel-hdcp,usr/lib/systemd/system/hdcpd.service
ubuntu,intel-lpmd,usr/lib/systemd/system/intel_lpmd.service
ubuntu,interception-tools,usr/lib/systemd/system/udevmon.service
ubuntu,iodine,usr/lib/systemd/system/iodined.service
ubuntu,ionit,usr/lib/systemd/system/ionit.service
ubuntu,ipband,usr/lib/systemd/system/ipband.service
ubuntu,iperf3,usr/lib/systemd/system/iperf3.service
ubuntu,ipmitool,usr/lib/systemd/system/ipmievd.service
ubuntu,ipmiutil,usr/lib/systemd/system/ipmi_port.service
ubuntu,ipmiutil,usr/lib/systemd/system/ipmiutil_asy.service
ubuntu,ipmiutil,usr/lib/systemd/system/ipmiutil_evt.service
ubuntu,ipmiutil,usr/lib/systemd/system/ipmiutil_wdt.service
ubuntu,ipp-usb,usr/lib/systemd/system/ipp-usb.service
ubuntu,ippl,usr/lib/systemd/system/ippl.service
ubuntu,iprutils,usr/lib/systemd/system/iprdump.service
ubuntu,iprutils,usr/lib/systemd/system/iprinit.service
ubuntu,iprutils,usr/lib/systemd/system/iprupdate.service
ubuntu,ipset-persistent,usr/lib/systemd/system/netfilter-persistent.service.d/ipset.conf
ubuntu,iptables-persistent,usr/lib/systemd/system/netfilter-persistent.service.d/iptables.conf
ubuntu,ipvsadm,usr/lib/systemd/system/ipvsadm.service
ubuntu,ipwatchd,usr/lib/systemd/system/ipwatchd.service
ubuntu,ir-keytable,usr/lib/systemd/system/systemd-udevd.service.d/50-rc_keymap.conf
ubuntu,ircd-irc2,usr/lib/systemd/system/ircd-irc2.service
ubuntu,ircd-ircu,usr/lib/systemd/system/ircd-ircu.service
ubuntu,irker,usr/lib/systemd/system/irkerd.service
ubuntu,ironic-api,usr/lib/systemd/system/ironic-api.service
ubuntu,ironic-conductor,usr/lib/systemd/system/ironic-conductor.service
ubuntu,ironic-inspector,usr/lib/systemd/system/ironic-inspector.service
ubuntu,ironic-neutron-agent,usr/lib/systemd/system/ironic-neutron-agent.service
ubuntu,ironic-python-agent,usr/lib/systemd/system/ironic-python-agent.service
ubuntu,irqbalance,usr/lib/systemd/system/irqbalance.service
ubuntu,irtt,usr/lib/systemd/system/irtt.service
ubuntu,isatapd,usr/lib/systemd/system/isatapd.service
ubuntu,isc-dhcp-relay,usr/lib/systemd/system/isc-dhcp-relay.service
ubuntu,isc-dhcp-relay,usr/lib/systemd/system/isc-dhcp-relay6.service
ubuntu,isc-dhcp-server,usr/lib/systemd/system/isc-dhcp-server.service
ubuntu,isc-dhcp-server,usr/lib/systemd/system/isc-dhcp-server6.service
ubuntu,iscsiuio,usr/lib/systemd/system/iscsiuio.service
ubuntu,iwatch,usr/lib/systemd/system/iwatch.service
ubuntu,iwd,usr/lib/systemd/system/iwd.service
ubuntu,jabberd2,usr/lib/systemd/system/jabberd-c2s.service
ubuntu,jabberd2,usr/lib/systemd/system/jabberd-router.service
ubuntu,jabberd2,usr/lib/systemd/system/jabberd-s2s.service
ubuntu,jabberd2,usr/lib/systemd/system/jabberd-sm.service
ubuntu,jabberd2,usr/lib/systemd/system/jabberd.service
ubuntu,janus,usr/lib/systemd/system/janus.service
ubuntu,jetty12,usr/lib/systemd/system/jetty12.service
ubuntu,jetty9,usr/lib/systemd/system/jetty9.service
ubuntu,jitterentropy-rngd,usr/lib/systemd/system/jitterentropy.service
ubuntu,jool-tools,usr/lib/systemd/system/jool.service
ubuntu,jool-tools,usr/lib/systemd/system/jool_siit.service
ubuntu,josm-installer,usr/lib/systemd/system/josm-installer.service
ubuntu,json2file-go,usr/lib/systemd/system/json2file-go.service
ubuntu,jupyterhub,usr/lib/systemd/system/jupyterhub.service
ubuntu,kafs-client,usr/lib/systemd/system/kafs-client.service
ubuntu,kamailio,usr/lib/systemd/system/kamailio.service
ubuntu,kamailio,usr/lib/systemd/system/kamailio@.service
ubuntu,kanata,usr/lib/systemd/system/kanata.service
ubuntu,kdump-tools,usr/lib/systemd/system/kdump-tools-dump.service
ubuntu,kdump-tools,usr/lib/systemd/system/kdump-tools.service
ubuntu,kea-ctrl-agent,usr/lib/systemd/system/kea-ctrl-agent.service
ubuntu,kea-dhcp-ddns-server,usr/lib/systemd/system/kea-dhcp-ddns-server.service
ubuntu,kea-dhcp4-server,usr/lib/systemd/system/kea-dhcp4-server.service
ubuntu,kea-dhcp6-server,usr/lib/systemd/system/kea-dhcp6-server.service
ubuntu,keepalived,usr/lib/systemd/system/keepalived.service
ubuntu,keyd,usr/lib/systemd/system/keyd.service
ubuntu,keyman-system-service,usr/lib/systemd/system/systemd-keyman.service
ubuntu,kgb-bot,usr/lib/systemd/system/kgb-bot.service
ubuntu,kmscon,usr/lib/systemd/system/kmsconvt@.service
ubuntu,knockd,usr/lib/systemd/system/knockd.service
ubuntu,knot,usr/lib/systemd/system/knot.service
ubuntu,knot-resolver6,usr/lib/systemd/system/knot-resolver.service
ubuntu,knot-resolver6,usr/lib/systemd/system/multi-user.target.wants/knot-resolver.service
ubuntu,knxd,usr/lib/systemd/system/knxd.service
ubuntu,kpatch,usr/lib/systemd/system/kpatch.service
ubuntu,krb5-admin-server,usr/lib/systemd/system/krb5-admin-server.service
ubuntu,krb5-kdc,usr/lib/systemd/system/krb5-kdc.service
ubuntu,krb5-kdc-ldap,usr/lib/systemd/system/krb5-admin-server.service.d/slapd-before-kdc.conf
ubuntu,krb5-kdc-ldap,usr/lib/systemd/system/krb5-kdc.service.d/slapd-before-kdc.conf
ubuntu,krb5-kpropd,usr/lib/systemd/system/krb5-kpropd.service
ubuntu,ksmbd-tools,usr/lib/systemd/system/ksmbd.service
ubuntu,ksmtuned,usr/lib/systemd/system/ksm.service
ubuntu,ksmtuned,usr/lib/systemd/system/ksmtuned.service
ubuntu,ktls-utils,usr/lib/systemd/system/tlshd.service
ubuntu,kup-server,usr/lib/systemd/system/kup-server.service
ubuntu,kxd,usr/lib/systemd/system/kxd.service
ubuntu,kylin-nm,usr/lib/systemd/system/kylin-nm-sysdbus.service
ubuntu,kylin-process-manager-daemon,usr/lib/systemd/system/kylin-process-manager-daemon.service
ubuntu,kylin-process-manager-daemon,usr/lib/systemd/system/kylin-process-resource-manager-daemon.service
ubuntu,l2tpns,usr/lib/systemd/system/l2tpns.service
ubuntu,labgrid-coordinator,usr/lib/systemd/system/labgrid-coordinator.service
ubuntu,labgrid-exporter,usr/lib/systemd/system/labgrid-exporter.service
ubuntu,ladvd,usr/lib/systemd/system/ladvd.service
ubuntu,landscape-client,usr/lib/systemd/system/landscape-client.service
ubuntu,laniakea-spark,usr/lib/systemd/system/laniakea-spark.service
ubuntu,laptop-mode-tools,usr/lib/systemd/system/laptop-mode.service
ubuntu,laptop-mode-tools,usr/lib/systemd/system/lmt-poll.service
ubuntu,lbcd,usr/lib/systemd/system/lbcd.service
ubuntu,lcdproc,usr/lib/systemd/system/lcdproc.service
ubuntu,ld10k1,usr/lib/systemd/system/ld10k1.service
ubuntu,ldirectord,usr/lib/systemd/system/ldirectord.service
ubuntu,leafnode,usr/lib/systemd/system/leafnode-fetchnews.service
ubuntu,leafnode,usr/lib/systemd/system/leafnode-texpire.service
ubuntu,leafnode,usr/lib/systemd/system/leafnode@.service
ubuntu,ledmon,usr/lib/systemd/system/ledmon.service
ubuntu,legacy-printer-app,usr/lib/systemd/system/legacy-printer-app.service
ubuntu,legiond,usr/lib/systemd/system/legiond-onresume.service
ubuntu,legiond,usr/lib/systemd/system/legiond.service
ubuntu,lemonade-server,usr/lib/systemd/system/lemonade-server.service
ubuntu,lemonldap-ng-fastcgi-server,usr/lib/systemd/system/lemonldap-ng-fastcgi-server.service
ubuntu,lenovo-cfgservice,lib/systemd/system/lenovo-cfgservice.service
ubuntu,lenovo-fccunlock,lib/systemd/system/lenovo-fccunlock.service
ubuntu,lenovo-fccunlock,usr/lib/systemd/system/lenovo-fccunlock.service
ubuntu,lenovolegionlinux-sound,usr/lib/systemd/system/lenovolegionlinux-sound.service
ubuntu,libdtrace2,usr/lib/systemd/system/dtprobed.service
ubuntu,libervia-pubsub,usr/lib/systemd/system/libervia-pubsub.service
ubuntu,libkysdk-base,usr/lib/systemd/system/com.kylin.kysdk.SyncConfig.service
ubuntu,libkysdk-base,usr/lib/systemd/system/conf2-compile.service
ubuntu,libkysdk-base,usr/lib/systemd/system/kysdk-conf2.service
ubuntu,libkysdk-system,usr/lib/systemd/system/kysdk-dbus.service
ubuntu,libkysdk-system,usr/lib/systemd/system/kysdk-logrotate.service
ubuntu,libkysdk-system,usr/lib/systemd/system/kysdk-net.service
ubuntu,libkysdk-system,usr/lib/systemd/system/kysdk-systime.service
ubuntu,liblemonldap-ng-handler-perl,usr/lib/systemd/system/liblemonldap-ng-handler-perl.service
ubuntu,liblemonldap-ng-portal-perl,usr/lib/systemd/system/liblemonldap-ng-portal-perl.service
ubuntu,libnet-proxy-perl,usr/lib/systemd/system/sslh.service
ubuntu,libpam-modules-bin,usr/lib/systemd/system/pam_namespace.service
ubuntu,libpam-pkcs11,usr/lib/systemd/system/pkcs11-eventmgr.service
ubuntu,librem5-tweaks,usr/lib/systemd/system/gpsd.service.d/librem5.conf
ubuntu,librem5-tweaks,usr/lib/systemd/system/librem5-lockdown-support.service
ubuntu,libreswan,usr/lib/systemd/system/ipsec.service
ubuntu,libvirt-daemon,usr/lib/systemd/system/libvirtd.service
ubuntu,libvirt-daemon-common,usr/lib/systemd/system/libvirt-guests.service
ubuntu,libvirt-daemon-common-hwe,usr/lib/systemd/system/libvirt-guests.service
ubuntu,libvirt-daemon-hwe,usr/lib/systemd/system/libvirtd.service
ubuntu,libvirt-daemon-lock,usr/lib/systemd/system/virtlockd.service
ubuntu,libvirt-daemon-lock-hwe,usr/lib/systemd/system/virtlockd.service
ubuntu,libvirt-daemon-log,usr/lib/systemd/system/virtlogd.service
ubuntu,libvirt-daemon-log-hwe,usr/lib/systemd/system/virtlogd.service
ubuntu,lightdm,usr/lib/systemd/system/lightdm.service
ubuntu,lighttpd,usr/lib/systemd/system/lighttpd-maint.service
ubuntu,lighttpd,usr/lib/systemd/system/lighttpd.service
ubuntu,linux-cloud-tools-common,usr/lib/systemd/system/hv-fcopy-daemon.service
ubuntu,linux-cloud-tools-common,usr/lib/systemd/system/hv-kvp-daemon.service
ubuntu,linux-cloud-tools-common,usr/lib/systemd/system/hv-vss-daemon.service
ubuntu,linux-cloud-tools-common,usr/lib/systemd/system/intel-sgx-load-module.service
ubuntu,linux-tools-host,lib/systemd/system/kvm_stat.service
ubuntu,linuxptp,usr/lib/systemd/system/phc2sys@.service
ubuntu,linuxptp,usr/lib/systemd/system/ptp4l@.service
ubuntu,linuxptp,usr/lib/systemd/system/timemaster.service
ubuntu,lirc,usr/lib/systemd/system/irexec.service
ubuntu,lirc,usr/lib/systemd/system/lircd-setup.service
ubuntu,lirc,usr/lib/systemd/system/lircd-uinput.service
ubuntu,lirc,usr/lib/systemd/system/lircd.service
ubuntu,lirc,usr/lib/systemd/system/lircmd.service
ubuntu,live-config-systemd,usr/lib/systemd/system/live-config.service
ubuntu,live-tools,usr/lib/systemd/system/live-tools.service
ubuntu,llama.cpp-tools,usr/lib/systemd/system/llama-server.service
ubuntu,lldpad,usr/lib/systemd/system/lldpad.service
ubuntu,lldpd,usr/lib/systemd/system/lldpd.service
ubuntu,lm-sensors,usr/lib/systemd/system/lm-sensors.service
ubuntu,local-apt-repository,usr/lib/systemd/system/local-apt-repository.service
ubuntu,localslackirc,usr/lib/systemd/system/localslackirc.service
ubuntu,localslackirc,usr/lib/systemd/system/localslackirc@.service
ubuntu,locate,usr/lib/systemd/system/locate.service
ubuntu,location,usr/lib/systemd/system/location-update.service
ubuntu,log2ram,usr/lib/systemd/system/log2ram-daily.service
ubuntu,log2ram,usr/lib/systemd/system/log2ram.service
ubuntu,logcheck,usr/lib/systemd/system/logcheck.service
ubuntu,loggerhead,usr/lib/systemd/system/loggerhead.service
ubuntu,logiops,usr/lib/systemd/system/logid.service
ubuntu,logrotate,usr/lib/systemd/system/logrotate.service
ubuntu,lomiri-location-service-bin,usr/lib/systemd/system/lomiri-location-service.service
ubuntu,low-memory-monitor,usr/lib/systemd/system/low-memory-monitor.service
ubuntu,lpr,usr/lib/systemd/system/lpd.service
ubuntu,lprint,usr/lib/systemd/system/lprint.service
ubuntu,lprng,usr/lib/systemd/system/lprng.service
ubuntu,lsh-server,usr/lib/systemd/system/lsh-server.service
ubuntu,ltsp,usr/lib/systemd/system/ltsp.service
ubuntu,lttng-tools,usr/lib/systemd/system/lttng-sessiond.service
ubuntu,luanti-server,usr/lib/systemd/system/luanti-server.service
ubuntu,luanti-server,usr/lib/systemd/system/luanti-server@.service
ubuntu,luanti-server,usr/lib/systemd/system/minetest-server.service
ubuntu,luanti-server,usr/lib/systemd/system/minetest-server@.service
ubuntu,lvm2,usr/lib/systemd/system/blk-availability.service
ubuntu,lvm2,usr/lib/systemd/system/lvm2-lvmpolld.service
ubuntu,lvm2,usr/lib/systemd/system/lvm2-monitor.service
ubuntu,lvm2-dbusd,usr/lib/systemd/system/lvm2-lvmdbusd.service
ubuntu,lvm2-lockd,usr/lib/systemd/system/lvmlockd.service
ubuntu,lvm2-lockd,usr/lib/systemd/system/lvmlocks.service
ubuntu,lxc,usr/lib/systemd/system/lxc-monitord.service
ubuntu,lxc,usr/lib/systemd/system/lxc-net.service
ubuntu,lxc,usr/lib/systemd/system/lxc.service
ubuntu,lxc,usr/lib/systemd/system/lxc@.service
ubuntu,lxcfs,usr/lib/systemd/system/lxcfs.service
ubuntu,lxd-agent-loader,usr/lib/systemd/system/lxd-agent.service
ubuntu,lxd-installer,usr/lib/systemd/system/lxd-installer@.service
ubuntu,lxdm,usr/lib/systemd/system/lxdm.service
ubuntu,lynis,usr/lib/systemd/system/lynis.service
ubuntu,lyskom-server,usr/lib/systemd/system/lyskom-server.service
ubuntu,macipgw,usr/lib/systemd/system/macipgw.service
ubuntu,mactelnet-server,usr/lib/systemd/system/mactelnet-server.service
ubuntu,magnum-api,usr/lib/systemd/system/magnum-api.service
ubuntu,magnum-conductor,usr/lib/systemd/system/magnum-conductor.service
ubuntu,mailfromd,usr/lib/systemd/system/mailfromd.service
ubuntu,mailgraph,usr/lib/systemd/system/mailgraph.service
ubuntu,mailman3,usr/lib/systemd/system/mailman3.service
ubuntu,mailman3-web,usr/lib/systemd/system/mailman3-web.service
ubuntu,mailutils-comsatd,usr/lib/systemd/system/mailutils-comsatd.service
ubuntu,mailutils-imap4d,usr/lib/systemd/system/mailutils-imap4d.service
ubuntu,mailutils-pop3d,usr/lib/systemd/system/mailutils-pop3d.service
ubuntu,make-dynpart-mappings,usr/lib/systemd/system/make-dynpart-mappings@.service
ubuntu,malcontent,usr/lib/systemd/system/malcontent-timer-extension-agent.service
ubuntu,malcontent,usr/lib/systemd/system/malcontent-timerd.service
ubuntu,malcontent,usr/lib/systemd/system/malcontent-webd-update.service
ubuntu,malcontent,usr/lib/systemd/system/malcontent-webd.service
ubuntu,man-db,usr/lib/systemd/system/man-db.service
ubuntu,mandos,usr/lib/systemd/system/mandos.service
ubuntu,manila-api,usr/lib/systemd/system/manila-api.service
ubuntu,manila-data,usr/lib/systemd/system/manila-data.service
ubuntu,manila-scheduler,usr/lib/systemd/system/manila-scheduler.service
ubuntu,manila-share,usr/lib/systemd/system/manila-share.service
ubuntu,mariadb-server,usr/lib/systemd/system/mariadb.service
ubuntu,mariadb-server,usr/lib/systemd/system/mariadb@.service
ubuntu,mariadb-server,usr/lib/systemd/system/mariadb@bootstrap.service.d/use_galera_new_cluster.conf
ubuntu,mariadb-server,usr/lib/systemd/system/mysql.service
ubuntu,mariadb-server,usr/lib/systemd/system/mysqld.service
ubuntu,masakari-engine,usr/lib/systemd/system/masakari-engine.service
ubuntu,masakari-host-monitor,usr/lib/systemd/system/masakari-host-monitor.service
ubuntu,masakari-instance-monitor,usr/lib/systemd/system/masakari-instance-monitor.service
ubuntu,masakari-introspective-instance-monitor,usr/lib/systemd/system/masakari-introspective-instance-monitor.service
ubuntu,masakari-process-monitor,usr/lib/systemd/system/masakari-process-monitor.service
ubuntu,mbmon,usr/lib/systemd/system/mbmon.service
ubuntu,mbpfan,usr/lib/systemd/system/mbpfan.service
ubuntu,mcstrans,usr/lib/systemd/system/mcstrans.service
ubuntu,mdadm,usr/lib/systemd/system/mdadm-grow-continue@.service
ubuntu,mdadm,usr/lib/systemd/system/mdadm-last-resort@.service
ubuntu,mdadm,usr/lib/systemd/system/mdcheck_continue.service
ubuntu,mdadm,usr/lib/systemd/system/mdcheck_start.service
ubuntu,mdadm,usr/lib/systemd/system/mdmon@.service
ubuntu,mdadm,usr/lib/systemd/system/mdmonitor-oneshot.service
ubuntu,mdadm,usr/lib/systemd/system/mdmonitor.service
ubuntu,mdns-reflector,usr/lib/systemd/system/mdns-reflector.service
ubuntu,mdns-reflector,usr/lib/systemd/system/mdns-reflector@.service
ubuntu,mdnsd,usr/lib/systemd/system/mdnsd.service
ubuntu,mediawiki,usr/lib/systemd/system/mediawiki-jobrunner.service
ubuntu,memcached,usr/lib/systemd/system/memcached.service
ubuntu,memlockd,usr/lib/systemd/system/memlockd.service
ubuntu,mender-client,usr/lib/systemd/system/mender-client.service
ubuntu,mender-connect,usr/lib/systemd/system/mender-connect.service
ubuntu,merecat,usr/lib/systemd/system/merecat.service
ubuntu,metalog,usr/lib/systemd/system/metalog.service
ubuntu,mgetty-fax,usr/lib/systemd/system/mgetty-fax.service
ubuntu,mgmt,usr/lib/systemd/system/mgmt.service
ubuntu,micro-httpd,usr/lib/systemd/system/micro-httpd@.service
ubuntu,milter-greylist,usr/lib/systemd/system/milter-greylist.service
ubuntu,mimedefang,usr/lib/systemd/system/mimedefang-multiplexor.service
ubuntu,mimedefang,usr/lib/systemd/system/mimedefang.service
ubuntu,mini-buildd,usr/lib/systemd/system/mini-buildd.service
ubuntu,mini-httpd,usr/lib/systemd/system/mini-httpd.service
ubuntu,minicoredumper,usr/lib/systemd/system/minicoredumper.service
ubuntu,minicoredumper,usr/lib/systemd/system/minicoredumper_regd.service
ubuntu,minidlna,usr/lib/systemd/system/minidlna.service
ubuntu,miniflux,usr/lib/systemd/system/miniflux.service
ubuntu,minissdpd,usr/lib/systemd/system/minissdpd.service
ubuntu,miniupnpd,usr/lib/systemd/system/miniupnpd.service
ubuntu,miredo,usr/lib/systemd/system/miredo.service
ubuntu,mirrorbits,usr/lib/systemd/system/mirrorbits.service
ubuntu,mirrorbits,usr/lib/systemd/system/mirrorbits@.service
ubuntu,mistral-api,usr/lib/systemd/system/mistral-api.service
ubuntu,mistral-engine,usr/lib/systemd/system/mistral-engine.service
ubuntu,mistral-event-engine,usr/lib/systemd/system/mistral-event-engine.service
ubuntu,mistral-executor,usr/lib/systemd/system/mistral-executor.service
ubuntu,mobile-tweaks-common,usr/lib/systemd/system/ModemManager.service.d/mobile-tweaks.conf
